image_id,num_potholes,x,y,w,h
G0090184,6,1696,1422,70,14
G0090184,6,1904,1534,282,68
G0090184,6,2504,1410,92,24
G0090184,6,1424,1498,132,40
G0090184,6,2480,1478,58,18
G0090184,6,2248,1464,168,24
G0090185,6,1520,1614,376,78
G0090185,6,1038,1578,160,46
G0090185,6,1386,1472,84,16
G0090185,6,1988,1506,184,32
G0090185,6,2276,1436,102,24
G0090185,6,2248,1524,64,18
G0090186,2,968,1532,100,28
G0090186,2,2010,1464,122,24
G0090187,3,418,1624,178,46
G0090187,3,1396,1654,114,28
G0090187,3,1796,1518,160,44
G0090200,3,2392,1420,226,32
G0090200,3,2542,1396,56,16
G0090200,3,3142,1532,110,36
G0090201,4,3366,1640,154,50
G0090201,4,2424,1486,256,46
G0090201,4,2374,1620,188,54
G0090201,4,2134,1454,252,48
G0090202,2,2428,1586,368,58
G0090202,2,2018,1446,262,66
G0090206,7,1308,1474,198,34
G0090206,7,1362,1438,170,32
G0090206,7,2530,1440,156,44
G0090206,7,2556,1396,114,20
G0090206,7,2232,1354,68,16
G0090206,7,2202,1334,92,16
G0090206,7,2142,1300,50,12
G0090207,8,2696,1512,202,60
G0090207,8,1052,1576,256,66
G0090207,8,1168,1522,216,34
G0090207,8,2674,1442,148,28
G0090207,8,2514,1390,140,26
G0090207,8,2260,1378,96,24
G0090207,8,2226,1354,100,18
G0090207,8,1584,1334,58,16
G0090208,6,1750,1436,252,42
G0090208,6,2370,1444,112,30
G0090208,6,2684,1464,182,34
G0090208,6,2296,1406,146,30
G0090208,6,2186,1362,74,18
G0090208,6,2204,1340,70,20
G0090209,8,3044,1588,220,58
G0090209,8,2594,1550,144,60
G0090209,8,2454,1486,184,40
G0090209,8,1706,1518,370,86
G0090209,8,2226,1412,172,38
G0090209,8,1474,1418,304,40
G0090209,8,1894,1306,56,12
G0090209,8,1962,1282,58,12
G0090210,6,2758,1630,272,66
G0090210,6,1390,1496,402,86
G0090210,6,1540,1432,330,58
G0090210,6,2398,1508,240,54
G0090210,6,2444,1452,134,30
G0090210,6,970,1540,152,34
G0090211,8,2692,1546,238,78
G0090211,8,1200,1634,472,108
G0090211,8,1558,1500,376,88
G0090211,8,2004,1362,88,18
G0090211,8,2358,1376,56,14
G0090211,8,2234,1330,46,10
G0090211,8,2090,1316,74,8
G0090211,8,2050,1292,74,12
G0090212,7,1050,1610,210,66
G0090212,7,2100,1430,128,26
G0090212,7,2568,1456,80,22
G0090212,7,2376,1378,78,22
G0090212,7,2190,1358,102,20
G0090212,7,2142,1324,92,14
G0090212,7,1436,1316,162,16
G0090213,6,2262,1534,186,52
G0090213,6,2880,1584,152,52
G0090213,6,2590,1444,126,32
G0090213,6,2362,1412,110,14
G0090213,6,2252,1356,116,18
G0090213,6,1560,1340,48,10
G0090214,4,2602,1488,144,26
G0090214,4,2406,1388,162,32
G0090214,4,2658,1398,112,38
G0090214,4,1310,1398,44,14
G0090215,6,2598,1504,220,58
G0090215,6,2232,1456,280,38
G0090215,6,1090,1498,154,36
G0090215,6,1162,1454,156,32
G0090215,6,1316,1432,188,26
G0090215,6,2184,1358,138,18
G0090216,8,2364,1588,422,94
G0090216,8,2320,1448,184,48
G0090216,8,2248,1404,222,34
G0090216,8,2056,1414,116,24
G0090216,8,1016,1550,270,62
G0090216,8,766,1606,284,56
G0090216,8,1794,1342,56,10
G0090216,8,2046,1306,42,10
G0090217,4,2500,1588,264,92
G0090217,4,2328,1500,324,74
G0090217,4,2066,1516,174,48
G0090217,4,2024,1332,72,14
G0090218,6,1394,1448,144,32
G0090218,6,1588,1466,110,24
G0090218,6,2734,1588,116,46
G0090218,6,2756,1460,100,28
G0090218,6,2000,1378,92,14
G0090218,6,2002,1282,60,8
G0090219,6,1346,1634,162,56
G0090219,6,1084,1594,206,76
G0090219,6,1238,1510,84,30
G0090219,6,1982,1454,116,42
G0090219,6,2472,1586,124,44
G0090219,6,1958,1306,76,10
G0090220,3,1954,1596,184,92
G0090220,3,1402,1418,202,32
G0090220,3,1932,1330,94,12
G0090221,3,1176,1516,308,52
G0090221,3,1086,1432,300,40
G0090221,3,1914,1370,124,24
G0090222,5,738,1550,434,70
G0090222,5,1800,1440,276,74
G0090222,5,2134,1476,192,40
G0090222,5,2198,1450,106,30
G0090222,5,2352,1438,198,56
G0090223,5,1982,1604,248,58
G0090223,5,1766,1646,228,66
G0090223,5,2380,1602,180,52
G0090223,5,2602,1566,362,132
G0090223,5,2192,1252,76,10
G0090227,3,2356,1310,168,16
G0090227,3,1576,1394,220,28
G0090227,3,1566,1370,76,22
G0090228,4,1300,1456,284,48
G0090228,4,1294,1434,104,24
G0090228,4,2252,1322,196,24
G0090228,4,1736,1336,168,18
G0090229,4,936,1520,146,48
G0090229,4,1366,1504,126,30
G0090229,4,902,1568,380,90
G0090229,4,2160,1356,224,34
G0090230,4,450,1674,196,62
G0090230,4,1024,1634,162,48
G0090230,4,1338,1430,230,36
G0090230,4,2070,1392,262,52
G0090231,3,2056,1424,324,80
G0090231,3,1150,1486,292,58
G0090231,3,1718,1446,176,28
G0090232,3,2206,1484,400,112
G0090232,3,1040,1574,380,84
G0090232,3,1778,1468,310,86
G0090246,1,994,1514,244,82
G0090265,1,1864,1352,348,36
G0090298,2,1322,1600,166,58
G0090298,2,1756,1334,102,18
G0090299,2,978,1512,156,56
G0090299,2,1612,1348,112,24
G0090314,3,3358,1432,112,34
G0090314,3,2694,1376,94,20
G0090314,3,852,1464,240,70
G0090315,4,1082,1484,322,88
G0090315,4,750,1504,130,32
G0090315,4,1206,1416,104,38
G0090315,4,3320,1436,120,36
G0090316,3,1308,1574,400,126
G0090316,3,1494,1456,130,48
G0090316,3,888,1564,182,40
G0090339,1,2234,1350,374,74
G0090340,2,2670,1488,268,64
G0090340,2,2372,1400,332,100
G0090361,3,2024,1298,56,20
G0090361,3,2072,1300,40,10
G0090361,3,2806,1352,42,16
G0090362,1,2054,1336,116,30
G0090363,1,2106,1414,174,44
G0090364,1,2272,1584,284,90
G0090381,4,936,1328,102,22
G0090381,4,3352,1578,186,64
G0090381,4,1810,1300,48,16
G0090381,4,2038,1250,62,12
G0090382,3,606,1382,134,38
G0090382,3,1732,1336,62,20
G0090382,3,2016,1258,74,14
G0090383,3,138,1472,176,54
G0090383,3,1628,1416,84,34
G0090383,3,2020,1288,90,16
G0090384,5,1436,1562,156,78
G0090384,5,2034,1318,126,22
G0090384,5,1876,1292,64,16
G0090384,5,1824,1274,54,12
G0090384,5,2322,1266,42,10
G0090386,4,2198,1470,236,60
G0090386,4,1904,1390,102,22
G0090386,4,1836,1336,88,18
G0090386,4,2546,1322,44,14
G0090387,4,1908,1508,154,36
G0090387,4,1804,1400,116,34
G0090387,4,2176,1388,64,22
G0090387,4,2710,1368,70,18
G0090388,3,1764,1506,200,58
G0090388,3,2308,1490,88,36
G0090388,3,2970,1436,112,32
G0090389,4,3390,1568,172,56
G0090389,4,2436,1368,106,18
G0090389,4,2124,1322,64,14
G0090389,4,1836,1324,46,10
G0090390,3,1816,1368,64,12
G0090390,3,2186,1364,82,22
G0090390,3,2618,1430,126,26
G0090391,3,2904,1572,188,58
G0090391,3,2248,1448,140,34
G0090391,3,1758,1456,98,20
G0090392,2,1678,1584,136,38
G0090392,2,2396,1580,188,66
G0090433,3,2040,1480,178,40
G0090433,3,2368,1476,110,42
G0090433,3,2774,1370,132,24
G0090434,3,1966,1606,240,80
G0090434,3,2428,1616,152,56
G0090434,3,2862,1418,158,32
G0090471,2,2254,1290,50,10
G0090471,2,2012,1248,36,10
G0090566,1,1894,1302,60,18
G0090567,1,1876,1354,88,18
G0090568,1,1858,1462,134,38
G0094401,1,1936,1442,60,12
G0094402,1,2156,1542,122,16
G0094404,2,1826,1578,80,24
G0094404,2,2056,1492,42,12
G0094404,2,1826,1578,80,24
G0094404,2,2056,1492,42,12
G0094405,2,1760,1650,120,34
G0094405,2,2078,1506,56,14
G0094405,2,1760,1650,120,34
G0094405,2,2078,1506,56,14
G0094409,1,1028,1718,180,46
G0094409,1,1028,1718,180,46
G0094450,1,2432,1596,72,18
G0094450,1,2432,1596,72,18
G0094462,2,2096,1604,94,34
G0094462,2,1724,1606,76,8
G0094462,2,2096,1604,94,34
G0094462,2,1724,1606,76,8
G0094463,2,2198,1708,124,36
G0094463,2,1654,1668,68,22
G0094463,2,2198,1708,124,36
G0094463,2,1654,1668,68,22
G0095119,5,980,1720,220,50
G0095119,5,1802,1566,84,20
G0095119,5,1954,1556,192,28
G0095119,5,1980,1602,236,48
G0095119,5,1514,1396,62,10
G0095121,1,1474,1464,90,16
G0095122,3,1556,1512,108,34
G0095122,3,1416,1514,106,24
G0095122,3,1504,1438,96,18
G0095123,3,1460,1606,150,76
G0095123,3,1270,1612,178,42
G0095123,3,1384,1472,184,64
G0101514,4,1972,1824,118,56
G0101514,4,2718,1842,96,48
G0101514,4,2444,1698,92,28
G0101514,4,2272,1584,112,40
G0101514,4,1972,1824,118,56
G0101514,4,2718,1842,96,48
G0101514,4,2444,1698,92,28
G0101514,4,2272,1584,112,40
G0101517,2,2280,1570,68,18
G0101517,2,2110,1500,92,26
G0101517,2,2280,1570,68,18
G0101517,2,2110,1500,92,26
G0101524,1,2024,1510,106,42
G0101524,1,2024,1510,106,42
G0101525,1,2154,1720,324,192
G0101525,1,2154,1720,324,192
G0104531,1,1838,1552,48,14
G0104531,1,1838,1552,48,14
G0104532,1,1804,1624,68,18
G0104532,1,1804,1624,68,18
G0105208,1,2762,1734,174,36
G0105235,2,2418,1630,196,54
G0105235,2,2196,1602,168,66
G0105238,5,1662,1674,142,36
G0105238,5,1268,1676,306,52
G0105238,5,1406,1594,184,42
G0105238,5,2164,1538,114,30
G0105238,5,2036,1528,88,18
G0105243,4,1246,1664,140,46
G0105243,4,1446,1426,102,16
G0105243,4,1672,1440,70,14
G0105243,4,1630,1498,52,16
G0114676,3,3232,1598,104,20
G0114676,3,3496,1618,46,12
G0114676,3,1290,1598,94,22
G0114676,3,3232,1598,104,20
G0114676,3,3496,1618,46,12
G0114676,3,1290,1598,94,22
G0114678,3,2694,1662,118,24
G0114678,3,254,1696,138,20
G0114678,3,3016,1676,58,16
G0114678,3,2694,1662,118,24
G0114678,3,254,1696,138,20
G0114678,3,3016,1676,58,16
G0114679,2,2424,1702,120,28
G0114679,2,2794,1722,52,16
G0114679,2,2424,1702,120,28
G0114679,2,2794,1722,52,16
G0114680,2,2212,1794,144,42
G0114680,2,2644,1810,84,26
G0114680,2,2212,1794,144,42
G0114680,2,2644,1810,84,26
G0114681,3,2574,1920,88,40
G0114681,3,1964,1890,208,74
G0114681,3,2340,1766,116,34
G0114681,3,2574,1920,88,40
G0114681,3,1964,1890,208,74
G0114681,3,2340,1766,116,34
G0114709,5,2308,1700,78,26
G0114709,5,2020,1682,206,46
G0114709,5,2140,1612,58,14
G0114709,5,2194,1578,74,22
G0114709,5,2166,1512,32,12
G0114709,5,2308,1700,78,26
G0114709,5,2020,1682,206,46
G0114709,5,2140,1612,58,14
G0114709,5,2194,1578,74,22
G0114709,5,2166,1512,32,12
G0114711,5,2548,1888,238,100
G0114711,5,2120,1736,184,56
G0114711,5,2232,1582,76,26
G0114711,5,2202,1612,76,16
G0114711,5,1804,1704,84,24
G0114711,5,2548,1888,238,100
G0114711,5,2120,1736,184,56
G0114711,5,2232,1582,76,26
G0114711,5,2202,1612,76,16
G0114711,5,1804,1704,84,24
G0114712,2,2330,1674,116,48
G0114712,2,2298,1740,124,22
G0114712,2,2330,1674,116,48
G0114712,2,2298,1740,124,22
G0114732,2,1738,1650,122,24
G0114732,2,1092,1586,82,16
G0114732,2,1738,1650,122,24
G0114732,2,1092,1586,82,16
G0114733,2,1194,1776,132,28
G0114733,2,518,1674,64,22
G0114733,2,1194,1776,132,28
G0114733,2,518,1674,64,22
G0114817,2,1802,1896,188,70
G0114817,2,2026,1886,164,54
G0114817,2,1802,1896,188,70
G0114817,2,2026,1886,164,54
G0114966,2,1682,1646,76,20
G0114966,2,1414,1746,102,50
G0114966,2,1682,1646,76,20
G0114966,2,1414,1746,102,50
G0114967,1,1326,1804,132,36
G0114967,1,1326,1804,132,36
G0115386,1,2108,1602,104,38
G0124452,4,1942,1528,260,96
G0124452,4,1804,1556,104,50
G0124452,4,1832,1510,90,44
G0124452,4,1636,1540,144,40
G0125001,1,1566,1776,86,34
G0125001,1,1566,1776,86,34
G0125002,1,1430,1926,122,48
G0125002,1,1430,1926,122,48
G0134474,1,2128,1422,50,16
G0134493,1,1886,1380,44,12
G0134508,1,2220,1412,56,12
G0134509,1,2602,1516,88,14
G0134510,1,3208,1698,122,20
G0135100,1,2100,1588,88,24
G0135100,1,2100,1588,88,24
G0135101,1,2162,1634,118,28
G0135101,1,2162,1634,118,28
G0135102,1,2306,1762,198,38
G0135102,1,2306,1762,198,38
G0141813,1,1960,1474,62,16
G0141813,1,1960,1474,62,16
G0141814,3,2040,1566,100,28
G0141814,3,1998,1532,140,28
G0141814,3,1988,1498,84,22
G0141814,3,2040,1566,100,28
G0141814,3,1998,1532,140,28
G0141814,3,1988,1498,84,22
G0141815,3,2276,1850,236,80
G0141815,3,2136,1714,280,80
G0141815,3,2078,1608,144,54
G0141815,3,2276,1850,236,80
G0141815,3,2136,1714,280,80
G0141815,3,2078,1608,144,54
G0144759,4,2402,1658,88,34
G0144759,4,2280,1564,68,16
G0144759,4,1904,1514,66,24
G0144759,4,1900,1444,60,12
G0145139,1,752,1638,126,18
G0145139,1,752,1638,126,18
G0145140,1,1214,1632,164,24
G0145140,1,1214,1632,164,24
G0145141,1,1616,1630,188,48
G0145141,1,1616,1630,188,48
G0145142,1,1906,1640,156,36
G0145142,1,1906,1640,156,36
G0145143,1,2114,1706,170,56
G0145143,1,2114,1706,170,56
G0145144,1,2336,1820,248,98
G0145144,1,2336,1820,248,98
G0145163,3,906,1620,54,12
G0145163,3,1128,1576,84,20
G0145163,3,3000,1606,78,36
G0145163,3,906,1620,54,12
G0145163,3,1128,1576,84,20
G0145163,3,3000,1606,78,36
G0145177,1,1464,1750,192,42
G0145177,1,1464,1750,192,42
G0151834,1,1766,1554,74,24
G0151834,1,1766,1554,74,24
G0267325,3,2206,1466,42,14
G0267325,3,2188,1436,46,8
G0267325,3,2146,1360,32,8
G0267326,8,2570,1710,124,54
G0267326,8,2440,1598,98,24
G0267326,8,2162,1412,58,12
G0267326,8,2242,1402,56,12
G0267326,8,2036,1406,50,12
G0267326,8,2270,1364,50,12
G0267326,8,2356,1392,30,12
G0267326,8,2344,1406,34,12
G0267327,7,2130,1510,92,28
G0267327,7,2342,1522,104,28
G0267327,7,2458,1492,96,22
G0267327,7,2602,1468,58,16
G0267327,7,2414,1406,76,18
G0267327,7,2274,1384,52,12
G0267327,7,2682,1426,116,22
G0267328,7,3310,1706,128,42
G0267328,7,3206,1550,160,42
G0267328,7,2752,1504,150,52
G0267328,7,2986,1400,52,14
G0267328,7,2482,1462,70,14
G0267328,7,2010,1370,34,12
G0267328,7,2226,1432,32,12
G0287606,1,1594,1590,286,80
G0287622,1,2376,1700,172,50
G0325471,1,2042,1372,34,10
G0335492,1,2706,1436,36,8
G0335493,1,2964,1486,56,10
G0335494,1,3458,1612,82,26
G0345521,1,1536,1374,32,10
G0345522,1,1410,1418,54,12
G0345523,1,1174,1468,82,22
G0345524,2,686,1632,132,42
G0345524,2,2154,1402,32,8
G0348187,2,1856,1476,166,28
G0348187,2,242,1642,156,42
G0398363,3,2674,1722,156,44
G0398363,3,1902,1614,118,52
G0398363,3,1898,1550,74,30
G0449113,1,2214,1626,158,80
